,Unnamed: 0,title,price,link_item,index,discount,sales,brand,category,revenue
110,110,"Điện thoại siêu bền Oukitel K16(mini,Vỏ lưng bằng da,Ram 8Gb,Rom 128Gb,camera 48MP,pin 3.050mAh)- hàng chính hãng",11980000,https://tiki.vn/dien-thoai-sieu-ben-oukitel-k16-mini-vo-lung-bang-da-ram-8gb-rom-128gb-camera-48mp-pin-3-050mah-hang-chinh-hang-p263309601.html?spid=263309602,,,1.0,,smartphone,11980000.0
111,111,"Điện thoại Oukitel WP12 Pro (chống nước,chống va đập,RAM 8GB(Ram 4GB+ 4Gb),Rom 64 Gb,8 nhân)- hÀng chính hãng",5980000,https://tiki.vn/dien-thoai-oukitel-wp12-pro-chong-nuoc-chong-va-dap-ram-4gb-rom-64-gb-8-nhan-hang-chinh-hang-p271982547.html?spid=271982548,,,2.0,,smartphone,11960000.0
112,112,"Điện thoại oukitel wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng",21980000,https://tiki.vn/dien-thoai-oukitel-wp21-ram-12gb-rom-256gb-chong-soc-chong-nuoc-pin-khung-pin-9-800mah-hang-chinh-hang-p207883258.html?spid=207883260,,,,,smartphone,
113,113,"Điện thoại oukitel wp23 ( chống nước,chống va đập,pin 10600mAh,Ram 4Gb.Rom 64Gb,màn hình 6.52 inch,mạng 2,3,4G,Android 13 )-hàng chính hãng",7980000,https://tiki.vn/dien-thoai-oukitel-wp23-chong-nuoc-chong-va-dap-pin-10600mah-ram-4gb-rom-64gb-man-hinh-6-52-inch-mang-2-3-4g-android-13-hang-chinh-hang-p260406257.html?spid=260406258,,,2.0,,smartphone,15960000.0
114,114,"Điện thoại OUKITEL WP18 (Chống nước ,chống va đập, pin khủng 12500mAh, Ram 4GB ,Rom 32GB ,màn hình 5.93 inch,Điện thoại chắc chắn) – HÀNG CHÍNH HÃNG",7980000,https://tiki.vn/dien-thoai-oukitel-wp18-chong-nuoc-chong-va-dap-pin-khung-12500mah-ram-4gb-rom-32gb-man-hinh-5-93-inch-dien-thoai-chac-chan-hang-chinh-hang-p208171115.html?spid=208171116,,,3.0,,smartphone,23940000.0
115,115,"Điện thoại Oukitel WP19(chống sốc ,chống nước ,Pin 21000mAh ,Ram 8G ,Rom 256G ,Tầm nhìn ban đêm 64MP , Máy ảnh 90Hz ,Điện thoại Helio G95 )-hàng chính hãng",17580000,https://tiki.vn/dien-thoai-oukitel-wp19-chong-soc-chong-nuoc-pin-21000mah-ram-8g-rom-256g-tam-nhin-ban-dem-64mp-may-anh-90hz-dien-thoai-helio-g95-hang-chinh-hang-p192859201.html?spid=192859202,,,3.0,,smartphone,52740000.0
116,116,"Điện thoại Oukitel WP6 (Chống va đập,chống nước,Ram 6Gb,Rom 128Gb,pin 8.000mAh) hàng chính hãng",13980000,https://tiki.vn/dien-thoai-oukitel-wp6-chong-va-dap-chong-nuoc-ram-6gb-rom-128gb-pin-10-000mah-hang-chinh-hang-p65091422.html?spid=65091426,,,5.0,,smartphone,69900000.0
117,117,"Điện thoại OUKITEL WP16 (pin 10.600mAh, Ram 8Gb,Rom 128Gb, màn hình 6,39 in , Android 11, Máy ảnh nhìn ban đêm 20MP, chống nước IP68,chống va đập, hai SIM 4G, NFC..) – hàng chính hãng",11980000,https://tiki.vn/dien-thoai-oukitel-wp16-pin-10-600mah-ram-8gb-rom-128gb-man-hinh-6-39-in-android-11-may-anh-nhin-ban-dem-20mp-chong-nuoc-ip68-chong-va-dap-hai-sim-4g-nfc-hang-chinh-hang-p181918564.html?spid=181918565,,,,,smartphone,
118,118,"Điện thoại Oukitel WP2 chống nước,chống va đập, pin 10.000 mAh - Hàng chính hãng",10980000,https://tiki.vn/dien-thoai-oukitel-wp2-chong-nuoc-chong-va-dap-pin-10-000-mah-hang-chinh-hang-p37289936.html?spid=37289962,,,14.0,,smartphone,153720000.0
119,119,"Điện thoại Oukitel WP5 Pro (Ram4GB,Rom 64Gb,pin 8.000mAh ,chống va đập,chống nước) - hàng chính hãng",7980000,https://tiki.vn/dien-thoai-oukitel-wp5-pro-ram4gb-rom-64gb-pin-8-000mah-chong-va-dap-chong-nuoc-hang-chinh-hang-p65492829.html?spid=65492830,,,19.0,,smartphone,151620000.0
120,120,"Điện Thoại Chắc Chắn OUKITEL WP23 PRO ( Ram 16Gb(8GB+8Gb),Rom 128GB ,Android13, Pin 10600mAh,Màn hình 6.52 ""HD + ,13MP camera Sau,chống nước,chống va đập)-hàng chính hãng",9980000,https://tiki.vn/dien-thoai-chac-chan-oukitel-wp23-pro-ram-16gb-8gb-8gb-rom-128gb-android13-pin-10600mah-man-hinh-6-52-hd-13mp-camera-sau-chong-nuoc-chong-va-dap-hang-chinh-hang-p273359059.html?spid=273359060,,,,,smartphone,
121,121,"Oukitel wp30 Pro 5g SIÊU BỀN (sạc nhanh 120W ,pin 11000 mAh,màn hình 6.78 inch,Ram 24 GB(12gb + 12GB),Rom 512GB ,120Hz ,Android 13,camera 108mp)- hàng chính hãng",23980000,https://tiki.vn/oukitel-wp30-pro-5g-sieu-ben-sac-nhanh-120w-pin-11000-mah-man-hinh-6-78-inch-ram-24-gb-12gb-12gb-rom-512gb-120hz-android-13-camera-108mp-hang-chinh-hang-p273595363.html?spid=273595364,,,,,smartphone,
122,122,"Điện Thoại Thông Minh siêu bền Oukitel WP27 (Ram 12GB,Rom 256GB,Màn hình 6.78 “FHD + ,pin 8300MAH,NFC, Android 13 ,CPU MTK G99,chống nước,chống sốc) –hàng chính hãng",13980000,https://tiki.vn/dien-thoai-thong-minh-sieu-ben-oukitel-wp27-ram-12gb-rom-256gb-man-hinh-6-78-fhd-pin-8300mah-nfc-android-13-cpu-mtk-g99-chong-nuoc-chong-soc-hang-chinh-hang-p273359931.html?spid=273359932,,,,,smartphone,
123,123,Điện thoại Gaming Nubia Neo | 18(8+10)GB/256GB | 6.6'' FHD+ 120Hz | Unisoc T820 | Sạc 22.5W | Hàng Chính Hãng,9180000,https://tiki.vn/dien-thoai-gaming-nubia-neo-18-8-10-gb-256gb-6-6-fhd-120hz-unisoc-t820-sac-22-5w-hang-chinh-hang-p272577532.html?spid=272577536,,-13%,8.0,,smartphone,73440000.0
124,124,Điện thoại Realme C55 (6GB/128GB) - Hàng chính hãng,7100000,https://tiki.vn/ddien-thoai-realme-c55-6gb-128gb-hang-chinh-hang-p247823537.html?spid=247823541,,-26%,167.0,,smartphone,1185700000.0
125,125,Điện thoại Realme 11 Pro (8GB/256GB) - Hàng chính hãng,15980000,https://tiki.vn/dien-thoai-realme-11-pro-8gb-256gb-hang-chinh-hang-p271077134.html?spid=271077220,,-33%,3.0,,smartphone,47940000.0
126,126,Điện thoại Realme C55 (8GB/256GB) - Hàng chính hãng,8380000,https://tiki.vn/dien-thoai-realme-c55-8gb-256gb-hang-chinh-hang-p247829297.html?spid=247829575,,-26%,44.0,,smartphone,368720000.0
127,127,Điện thoại Realme C30s (2GB/32GB) - Hàng chính hãng,3678000,https://tiki.vn/dien-thoai-realme-c30s-2gb-32gb-hang-chinh-hang-p200995800.html?spid=200995803,,-26%,4.0,,smartphone,14712000.0
128,128,Điện thoại Realme C55 6GB/128GB Vàng nắng mai - Hàng chính hãng,8320000,https://tiki.vn/dien-thoai-realme-c55-6gb-128gb-vang-nang-mai-hang-chinh-hang-p249156531.html?spid=249156534,,-17%,,,smartphone,
129,129,Điện thoại Realme C25Y (4GB/128GB) - Hàng chính hãng,7198000,https://tiki.vn/dien-thoai-realme-c25y-4gb-128gb-hang-chinh-hang-p140144656.html?spid=140144658,,-28%,,,smartphone,
130,130,Điện Thoại Realme C55 6GB/128GB - Hàng Chính Hãng,7558000,https://tiki.vn/dien-thoai-realme-c55-6gb-128gb-hang-chinh-hang-p253407100.html?spid=253407104,,-24%,4.0,,smartphone,30232000.0
131,131,Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng,7580000,https://tiki.vn/dien-thoai-realme-c11-2021-4gb-64gb-hang-chinh-hang-p140747649.html?spid=140747664,,-17%,1.0,,smartphone,7580000.0
132,132,Điện thoại Realme C55 6GB/128GB Đen trời đêm - Hàng chính hãng,8320000,https://tiki.vn/dien-thoai-realme-c55-6gb-128gb-den-troi-dem-hang-chinh-hang-p249153684.html?spid=249153685,,-10%,,,smartphone,
133,133,Điện Thoại Realme C51 3GB/64GB - Hàng Chính Hãng,5398000,https://tiki.vn/dien-thoai-realme-c51-3gb-64gb-hang-chinh-hang-p273471515.html?spid=273471519,,-18%,1.0,,smartphone,5398000.0
134,134,Điện Thoại Realme C51 4GB/128GB - Hàng Chính Hãng,6518000,https://tiki.vn/dien-thoai-realme-c51-4gb-128gb-hang-chinh-hang-p273493463.html?spid=273493465,,-18%,,,smartphone,
135,135,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng,6580000,https://tiki.vn/dien-thoai-realme-c51-4gb-128gb-hang-chinh-hang-p271467653.html?spid=273467296,,,1.0,,smartphone,6580000.0
136,136,Điện Thoại Sony XPERIA 10 MARK V | ROM 128GB - Pin khủng 5000mAh - Hệ điều hành Snapdragon 695 - Màn hình OLED | HÀNG CHÍNH HÃNG,24980000,https://tiki.vn/dien-thoai-sony-xperia-10-mark-v-rom-128gb-pin-khung-5000mah-he-dieu-hanh-snapdragon-695-man-hinh-oled-p270791102.html?spid=270791103,,,,,smartphone,
137,137,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB),29980000,https://tka.tiki.vn/pixel/pixel?data=zmpUKuukZVtfsiHLGgwJbKRfcuCppmXDCpwSdAHemHhBA7DFTo758KYLwNRR28C0IycCqE_PCxEiZYxpkd9fpp2PU6MJxmktMzr1P7yDYC2enMxbVVY_G64dCFeLDV26WZJUBdhIlSMedL45vUM46WGAoPvklzigoNZzqGwAtOLJdhW97hCDQRClFcKgMYiIjWGUgqZBXQkkd31mMaIjS3IB81OiJuznX9aWnX8r5XdVAeQWMhuwV4KlalsKtFX6l09KGsYSFD60ur6uRocAsa6rMq6UCeJrKE2b3NWPGTy4v3yFKhcvBWBHWf7kv_3-rsMkIFaVOZUARvPikNnZOug0PkUeKGxU5vub83kt0E9cR69J3EC7WopeJADKugVjjYvUmpJYkTspIHF6WT4u3xhJQ7AKlIL_ijbbG2bp21O20d_1-aGpWWqXabMiV2vQ1tk6mM8gWDsD8ytET6t1NQp28srKfrNUG_hLTzrwz1UvXRhlA8jCYYwogplxsAGDbT7OEBKkF0u3MxNXPgvckAkN_o5wVp7rE6uh_7_IdPex43_Yw6H3HZcXiMkyWZbrm7NFbJOjXDbGWhNtZIFVV42mGLQeFmYiUB8xM6jwHrCFYfryK2CBojIKUgcoh5JlllSKirjjoK6hy8Qf78L7e1LRk3QMShMTY8rQBFBHWTFU9u3pVUvsuJqhHdP3HwX0MsKEV8PXA3rkooTlvLfMdDDFenRONDWJDgvSFmwewnhGua5Byecur0TxNSiDBIN5woDxwfdLPnHg_ITKShCsRUpt-Rizfsl0IZftgBZESqQCAxMDg2lrInF-8z_NBqzHZvJfOSuUXWiORGFgV1yE41I5faAtCuelfhdpP25JsLOfLpn5irekDP7x8KIz_CgAPnpa98qHsBGu85EhXw6Q2jPNJlDWAM3W7sf374pgV7xyHeiGhJjWVClAJk9F_S_-OpU_vmvi2RJuRtsXzSHWM7dGl8PqneNOAmOia2WHJdlSv6Gb7HYbQ5nHidSQ-6ZK3fsianaqs-fnRfouY5fd3r9IsY6WlTDPbtIfWZpWfQ&reqid=0GaNFsxy7y2Crln8&type=CLICK&pos=1,,-42%,97.0,,smartphone,2908060000.0
138,138,Điện Thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,14500000,https://tka.tiki.vn/pixel/pixel?data=TLJ1YGO-8D-u9mjexdXBYKV4LTv1cBzkKkuDmnLRkR9Q8hZOxwp5rI292KP-SL2UA6yHbQGw4MT-obb4XwrcA8CXFETyucWu5OMjSeAfZgpvulcZrFjdf6He4yuuLqifYGhIxj3GNqI2Y9DSa2WP_ScACDBuTfZBy1hdEJTs-yd9J1_HZGfemGL1zz17Kd1D9E8KjwOrHzi8C33iHMgx53Ouk2d3FH-G5W-9atYR5IDa0I-0tZmsqnvYBNWUORPEMOfW8hNhWazIWbq9x6wB_zzGOXuiSgz4lPlCQJ6OtdnpmxDbAk7Jut0-Q1o_77Ia5pV8DgFV4_sI1Y01ot9eqGUyi3-ghDnGsmDZzYsTVPBsjiORYMT7EitV-CLS73vNLln-jqEZJ0kj2GFTFbo3ShYrtR3Ym9wmwUKSuPUJgiI-98Uy3z0TfQspn3Lgh7j4yUNtp4MQr5j-kiRuDg3E4tZ6FTOfX9UxiTIuQydxbs2ve6OWQCS5f6iU0rvCTbiCpLqEUQZL-JTHFFC8xJi1ky3zpgFrFWvJLS-oBwX42xm2at2Sd9aB98AyyF5_vEiogyfL4bFM2EyQxtBxBgC_UjTbUfFKk_MU_F2PohCLIq56E-zDBjmacgAopW1QgzS6FlQUOqafvsL9P_CsvkXj6qlyj0Zw3prWzneTM_1WPKx_pHMTDR4w7bmgUGlpTRFn4tEcYljnvwxyLUUdEobp8VQdna9J-cNTybAj8BZOeeGfFo8R4HtyugQFJ6Vgy2v2vi4Zy1H1SVGbEHaZA9_L6KYsB3UIJa8LZjf7RzxD3g0ZVdjVaN323k4anJALgOO2o7efnJf76fw0WDi5K8084znxFZVpL6RersxYUHyavgBmZmSyiC73kMKfA2IpmGxgopo4fQdsYaeB7_Mq-ECquxNMoigYWhdGhYKnm6z_1JwzvCE9ZOenSMjSz0wFVDlvaziOFVeNVqwC4i-mTzE4mFlIdyXOH0TEZOHq8RY8HjemJimeBgICCDhMQhVuLKtavSSlF0r_170Ap9HWhulJrI986XbNn1QmhpRJBqmoSWtyFTRVabpa3DV2s9d-SVAjogEq&reqid=0GaNFsxy7y2Crln8&type=CLICK&pos=2,,-31%,13.0,,smartphone,188500000.0
139,139,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,5200000,https://tka.tiki.vn/pixel/pixel?data=wwfeTEpTSm9zafLRMX0fYDspulku0NCqgSxh93iw6xezANxs3IExXphcHy7tEftbuh4NL_DkViv0v_ClXnYj2viWTue9zQPpa87XH3GUVIHrGEjacnI0R_pxFsDusIdvvOPDpK6wj6RO8jAiHEgWO6IV6zoSUbIcXKdIdGw_e5r2_trmKV368-2-9rDAGS1qizrI4dUCR19I_-Ih4LjeqR73e3FhOiPhzbHb3QS2ocD0iGwbTFlb6XGk6EEkNqdIwNq2dq2HA8x1LSXR4zjivr0Q_3EZZq7w7-WMrsMlTgP0j49Bhv1ywoWHXJYYCbMED4el4Xfis45sPKGu5mqswT8njxjHbFUrhHPAi9aGQ9uUHCFniMXnBDTqRqtDXBY-9Jny8sGLHMT0DgK-jOo-sdVHsNqBvlT2rz3C_nde95rAL9Ur45EaTziALB-0Gcvgzi2px-uTmb679ashkGuKiIXcOsZ8DEYxAiyFAE6CRlc198f2rxhZFonPpgVcSxdE089wTfX8x1X-R-mLClquVDaZ6eKix7UWFYV-sP2QQjpm-ppVYSvPErzLUqnAygaYRFO_Nr4ARf9LtLSj9xBet6nlEccWeDkXBkHV1wvhcxPOjdnmhKF7NY1Khw2qNDRPmkjiCZzf85IRFa-QwFbaNizTh-yhuEnYhZsovTsPiu0mX7VbarieZVPI6soEkC4qs6yHkkLLFtrEBPs-7rqz6p9gclBviqqTnXQ8VGW2qfvPeU-AkUrgrEmW1xkPPCXqSnRuINj0idLcyGu0Z-87cOlbsd35dHaMEObDUtv6MVvPQ00AJwmn63KyfIszwkd5eEvNyHTLWZKB2OaoKLIcV_WN-JUv2Mm7B5dimYg8nU3V0ahFqzGvD9QGyGUINFB6HsSPC4RAFkAina4TkXkX6FxsyrgorGe5l1Xq_BtVDwTQk7rd5xATvgcVNUskx4JpvYb_M7DcKBr4hibyrr8-gZgnvY5_UZ11ECFekoYcob0iMxdM1EoNM9q2_ljng14LHQxNCEQU_AKh7RK5fN2ZpXohMPXyAnMcKW2OWsY&reqid=0GaNFsxy7y2Crln8&type=CLICK&pos=3,,-16%,1.0,,smartphone,5200000.0
140,140,Điện Thoại Samsung Galaxy A54 5G (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,16780000,https://tka.tiki.vn/pixel/pixel?data=eeAhVDPEZMAzpCL2Aqdv5DW0_KsN8N2pSyNEzjHo6Eh5YsnsaLmEaBvXs5BoExioHjSMDYjtIibSONvU5fNwoBFYZAWUWYjHQo3MLX7OLMW4HFHiqCxQ89DDEQ_YzFAVqzEgdwhiOW1DBuLyl9zCCvs03yDD7kaaqkue1YUJGYOkmdzrF3B-C47gZOzWAVkEJa9JPXqARe7yqX_qItQXO0erauvhbJNev5jOaLSnyKnPJrf_TWVUgU_VGplmETIM0gKz-Y1Vdc7dJxkYzIVlmr2zhoabBd0tP3bK-6f6g-6di0rWI51u0Y4CjmDTx7ydPXxF9uTa9IgJxxnqBaV-WtGNoMy8dy1-NeGNgeIavZJ1_Xm1zoUfWS13BWvRZO0zpjcPPQSRnqUfQ0pCCaROE2phyIhE6nEoBXOH5ShxFTb4t-RpUPOSkFkOt77_Pd5WrgJUl6kLNANdG2fqy20DwUJRdwb2RlPK8BoHzZ19ADn2dR1BHFolqLWbBRtQjIvL2HNHeDf-PgRULMMMT-lP9BlcjY-x4R51cABg9Ge2BaNbMJd5COtUGlPkGlx9OniTtzQyw6x8VqEYV9vT4Q7gMKAwkLb_svCXgN3CkmVCyFbGEG9s3ORH6XX4HioceWCzhwW0sPicI8CAr08ryEJn71g-X95eRt0yBxFAgqTL4-oey7DQAeJeD1siVcMCsSlxho6pEM6Trc7mGfmTYAPZx1knp-HGSL2JYsXb47VU4npLIsFjT-huefLlEZq8EJSL5-2fHytAPWyJHPcbTOPveEHBFrm85MMlxkmmOT2sb8wFMOAiPh5mrlrkhD7JoZ-9ix_4Vck-SbKM2jB9oUs0nQnv-SWxcqGu5nf8ILEcleL2_uqpTG5eIbnadhPjDDz67QxBg5EDMpEHRQV8CkRxQc-MGZ7e9_qaDTBXBbOFRsn1qDSC71FkcsKcGal8eMnzwvBlO11s-VOUGDfsMJntxrvbsPTXzvB2nyZn1HXL3yIGbCoQUi4hE7NJ9j53CFIY5kmMG7JIgZvnDylIn-7kJ7RV7neLN3CzfpfGe7ZcKLNRnC7nHC1N78559A&reqid=0GaNFsxy7y2Crln8&type=CLICK&pos=4,,-27%,4.0,,smartphone,67120000.0
141,141,Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) Xanh Thanh Mát - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng,14180000,https://tiki.vn/dien-thoai-samsung-galaxy-s20-fe-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p175845367.html?spid=175845371,,-29%,695.0,,smartphone,9855100000.0
142,142,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Đã kích hoạt bảo hành điện tử -Hàng chính hãng,5180000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p273258830.html?spid=273258976,,-15%,80.0,,smartphone,414400000.0
143,143,Điện thoại Samsung Galaxy M14 5G (6GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,7980000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-6gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p270978486.html?spid=270978503,,-27%,67.0,,smartphone,534660000.0
144,144,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,10980000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p270978283.html?spid=270978315,,-35%,76.0,,smartphone,834480000.0
145,145,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,3998000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p257682739.html?spid=257682773,,-33%,63.0,,smartphone,251874000.0
146,146,Điện Thoại Samsung Galaxy A04e (3GB/32GB)- Hàng Chính Hãng,4050000,https://tiki.vn/dien-thoai-samsung-galaxy-a04e-3gb-32gb-hang-chinh-hang-p214603586.html?spid=225211054,,-25%,44.0,,smartphone,178200000.0
147,147,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,6180000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p273258825.html?spid=273259163,,-22%,55.0,,smartphone,339900000.0
148,148,Điện Thoại Samsung A05s 4GB/128GB - Hàng Chính Hãng,6578000,https://tiki.vn/dien-thoai-samsung-a05s-4gb-128gb-hang-chinh-hang-p272348047.html?spid=272348053,,-18%,17.0,,smartphone,111826000.0
149,149,Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính Hãng,11284000,https://tiki.vn/dien-thoai-samsung-a34-5g-8gb-128gb-hang-chinh-hang-p248762051.html?spid=248762055,,-34%,14.0,,smartphone,157976000.0
150,150,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,5358000,https://tiki.vn/dien-thoai-samsung-a05-4gb-128gb-hang-chinh-hang-p272328188.html?spid=272328194,,-13%,11.0,,smartphone,58938000.0
151,151,Điện Thoại Samsung A54 5G 8GB/128GB - Hàng Chính Hãng,14338000,https://tiki.vn/dien-thoai-samsung-a54-5g-8gb-128gb-hang-chinh-hang-p248688169.html?spid=248688173,,-32%,15.0,,smartphone,215070000.0
152,152,Điện thoại Samsung Galaxy A05s (4Gb/128Gb) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,6780000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p272394241.html?spid=272394243,,-15%,2.0,,smartphone,13560000.0
153,153,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,12838000,https://tiki.vn/dien-thoai-samsung-galaxy-m34-5g-8gb-128gb-hang-chinh-hang-p272234493.html?spid=272234497,,-20%,1.0,,smartphone,12838000.0
154,154,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,11300000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p249143473.html?spid=249143477,,-33%,39.0,,smartphone,440700000.0
155,155,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,13980000,https://tiki.vn/dien-thoai-samsung-galaxy-m34-8gb-128gb-hang-chinh-hang-p272273169.html?spid=272273185,,-13%,7.0,,smartphone,97860000.0
156,156,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,5580000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p198671718.html?spid=198671724,,-30%,96.0,,smartphone,535680000.0
157,157,Điện thoại Samsung Galaxy Z Flip 5 - Hàng chính hãng,44980000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-5-hang-chinh-hang-p270683809.html?spid=270683919,,-25%,21.0,,smartphone,944580000.0
158,158,Điện Thoại Samsung Galaxy S23 Ultra 5G (8GB/256GB) - Hàng Chính Hãng,44980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p225381612.html?spid=225381618,,-30%,9.0,,smartphone,404820000.0
159,159,Điện thoại Samsung Galaxy Z Fold 5 - Hàng chính hãng,73980000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-5-hang-chinh-hang-p270736028.html?spid=270736042,,-18%,9.0,,smartphone,665820000.0
160,160,Điện Thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,14500000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p249151803.html?spid=249151809,,-31%,13.0,,smartphone,188500000.0
161,161,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng,6116000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-4gb-128gb-hang-chinh-hang-p273411607.html?spid=273411615,,-17%,7.0,,smartphone,42812000.0
162,162,Điện Thoại Samsung Galaxy Z Flip5 5G - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,35000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip5-5g-8gb-512gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p271152577.html?spid=271152583,,-41%,1.0,,smartphone,35000000.0
163,163,Điện Thoại Samsung M34 5G 8GB/128GB - Hàng Chính Hãng,12578000,https://tiki.vn/dien-thoai-samsung-m34-5g-8gb-128gb-hang-chinh-hang-p272323566.html?spid=272323568,,-21%,1.0,,smartphone,12578000.0
164,164,Điện Thoại Samsung A04 3GB/32GB - Hàng Chính Hãng,4298000,https://tiki.vn/dien-thoai-samsung-a04-3gb-32gb-hang-chinh-hang-p203278278.html?spid=203278284,,-28%,53.0,,smartphone,227794000.0
165,165,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,7344000,https://tiki.vn/dien-thoai-samsung-a14-4gb-128gb-hang-chinh-hang-p244303202.html?spid=248792304,,-31%,2.0,,smartphone,14688000.0
166,166,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,11698000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p248929458.html?spid=248929462,,-42%,1.0,,smartphone,11698000.0
167,167,Điện Thoại Samsung Galaxy A14 (4GB/128GB) - Hàng Chính Hãng,7344000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-4gb-128gb-hang-chinh-hang-p248704404.html?spid=248792311,,-23%,1.0,,smartphone,7344000.0
168,168,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB),29980000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-256gb-hang-chinh-hang-p194037967.html?spid=194037971,,-24%,97.0,,smartphone,2908060000.0
169,169,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,6138000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-4gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p263274580.html?spid=273370170,,-30%,2.0,,smartphone,12276000.0
170,170,Điện thoại Samsung Galaxy S23 Ultra 5G (12GB/512GB),66000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-512gb-hang-chinh-hang-p216175253.html?spid=217089539,,-10%,,,smartphone,
171,171,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Đen - Hàng chính hãng,9160000,https://tiki.vn/dien-thoai-samsung-galaxy-a23-5g-4gb-128gb-den-hang-chinh-hang-p273244815.html?spid=273244816,,-33%,1.0,,smartphone,9160000.0
172,172,Điện thoại Samsung Galaxy Z Flip 4 (8GB/128GB),40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-128gb-hang-chinh-hang-p194034217.html?spid=205113140,,,,,smartphone,
