title,price,link_item,index,discount,sales,category
Bông tăm Moby cỡ bông nhỏ 150 chiếc,65.000₫,https://tka.tiki.vn/pixel/pixel?data=ySxCX1i6cDehgB6CKMIdPMYmfZhT5OYaRM4WFq7DHrJeLvomAyso7_OJbVsC47CQNX1TMZAyaT_yKbSaFmWRh9uuIIPriC76N9Y8uBSRnWVdLNMGcvirSdsfcRoSXwPJJtpRnxodksKd2AsDErrLu8dysnMQEN0l0Lpc03a2JfF01YeHkrpGnJnw-gCslq6R9G9LzO72PNHS49Icohe4XDrR0b_jeag_bI_z-6n6pzleNYMqo1zLwbKL0kkZW9ILPiY9UmiNmKoihAqW8DiTYeTi4uwMAWPGQOkwUCgwhoLUYax_z2IYXkpBuywy5JUnK3-U2PyjkoQGZ4jlnTEO2CuvfoXdvwy2WRrVOmJiUCnHX4HgAou_0N6HYNhyZTzVdDvLkUyc3tjL0MwaqDpxFbeWlqHiNV94amt6IdP6duUu9FdUoae8D2bs-YPvXZYxU2gDkRBmIU51exVbAU-q8MLnoOnGZkkGXTpxI1dCqCo9xzVrMCVGgh6A8OQwg549AsqNJO6ksBhzynh8f89ZQl2FmukK6u3_T8qxLOmUs8Mu5svYC_SRfTHlYq_mgSkRlPAKw7xy_5V1bngKd2JNuK01fDakDSkWMASVGGDV_wsDHP8gVB3EzoDjMPw3KeXVBAL7AOj8vplOZ56ukZO-41nHledfAdhKFY8LywReuvaZcQnDsPKtGZ9zuk6PlxPlsyCULpdoz-zoYhEKIX8LcVpV1ssLERoa9UeFUyj4oWL_xPpE-aPoRStvPxB-nf_GsF7gJz0VT6Qw11L2J3g-mzj7P3UxDC6YxG18bMlrUnnYK_o5pzlWiJpWAIN9m9cMOrSdvK00u9LLI4SICub5Ac3uYnYJHiCwqpm-o0Fvv4SidU8kM27RACeWNQCso5o9ca0RsW3iShLFIcL9tiDoYrk6Y9CzYTdKx5AuRJIgTyvYzg5toB9T9Dl6M1Hnr_gW-iVfus8cPnzd4isqvos4FliVLlesPjoqJvQhPQpjxgw&reqid=sROiarq8VcM2wMwS&type=CLICK&pos=1,1,-11%,Đã bán 3,thucphamandam
Bánh Ăn Dặm Gạo Lứt Phô Mai Bebedang Cho Bé Nhập Khẩu Hàn Quốc,55.000₫,https://tiki.vn/banh-gao-lut-pho-mai-an-dam-huu-co-bebedang-p49957356.html?spid=205287519,2,-37%,Đã bán 1.2k,thucphamandam
Yến mạch nguyên hạt cán mỏng DK Harvset nhập khẩu ÚC - Thích hợp cho bé ăn dặm từ 6 tháng tuổi - Túi 500g,39.000₫,https://tiki.vn/yen-mach-nguyen-hat-can-mong-dk-harvset-nhap-khau-uc-thich-hop-cho-be-an-dam-tu-6-thang-tuoi-p89565445.html?spid=89565446,3,-21%,Đã bán 245,thucphamandam
Nước Mắm Cho Bé Ăn Dặm Maguzt Cá Cơm Than 150ml,58.600₫,https://tiki.vn/nuoc-mam-cho-be-an-dam-maguzt-ca-com-than-150ml-p116407422.html?spid=116407423,4,-50%,Đã bán 20,thucphamandam
Combo 2 gói mì MUG Nhật Bản cho bé - vị hải sản,138.000₫,https://tiki.vn/combo-2-goi-mi-mug-nhat-ban-cho-be-vi-hai-san-p7061645.html?spid=7061647,5,-19%,Đã bán 478,thucphamandam
Cháo hạt vỡ cho bé ăn dặm MBeFood Bột cháo gạo Nhật Hokkaido cải bó xôi (Hộp 4 gói x 18g),77.000₫,https://tiki.vn/chao-hat-vo-gao-nhat-hokkaido-cai-bo-xoi-mbefood-cho-be-an-dam-hop-4-goi-x-18g-p262779774.html?spid=262779775,6,-20%,Đã bán 6,thucphamandam
Cháo hạt vỡ cho bé ăn dặm MbeFood Cháo gạo Nhật Hokkaido (Hộp 4 gói x 18g),77.000₫,https://tiki.vn/chao-hat-vo-gao-nhat-hokkaido-mbefood-cho-be-an-dam-hop-4-goi-x-18g-p262799288.html?spid=262799289,7,-20%,Đã bán 8,thucphamandam
Mỳ ăn dặm Baby Spaghetti HakuBaku 100g (Dành cho bé từ 9 tháng),50.000₫,https://tiki.vn/my-an-dam-baby-spaghetti-hakubaku-100g-danh-cho-be-tu-9-thang-p15857915.html?spid=17451500,8,-20%,Đã bán 57,thucphamandam
Phô mai Tách muối Hữu cơ Namyang Devinch (Hàn Quốc) cho bé- step 1 (date mới nhất),120.000₫,https://tiki.vn/pho-mai-tach-muoi-huu-co-namyang-devinch-date-moi-nhat-p207293913.html?spid=207293914,9,-20%,Đã bán 6,thucphamandam
"Chà bông Lươn thượng hạng Phamnghiafood 40gr - Ruốc lươn 92.4% thịt Lươn chuẩn VietGap. Cho bé dinh dưỡng, cho mẹ nhàn tênh",105.000₫,https://tiki.vn/cha-bong-luon-thuong-hang-phamnghiafood-40gr-ruoc-luon-92-4-thit-luon-chuan-vietgap-cho-be-dinh-duong-cho-me-nhan-tenh-p196141562.html?spid=196141563,10,-50%,Đã bán 11,thucphamandam
