title,price,link_item,index,discount,sales,category
Áo ngực mút mỏng không đường may phối ren T-Shirt iBasic BRAW061,349.000₫,https://tka.tiki.vn/pixel/pixel?data=EEGXQGjkmH9NfN7a70584PC4Nj7hvKglQ6-q-F6qrFHOsZ_oOpos-WTRqsZaarBQqh-43bAaVLud4-J8FnXPcUS_9DkXnkpur3XeFtJK01I-gCrE-S8K0u0K9veVVkRd1Z-gAtef8Vr2UJm20d3ymNbecGjeYT7ynEydvi2C5nsgTFRYKvUNKV28w4qVteG4yPm_ZWHyW3KU8mwOPdY-p6ma3jeHkoV2GWe6mWLMAgwsR-G2mNAxMWnBby-7bhaeswjq2YJxK-8xYNEO5UmRISuhC_1NMDd7dncIf1QIyokFChHBLdSiTBilD3rZlKaaPer-Fj8I04aJNX7Bzx-s__8QMzyZEhQRwwkZ7XuIIV02o9RIdc_Zyssj5rSAIX1vvSit5WRuviB25YyM3phklDrJWj4w69lHmdQRiCJ0BjwEYvlIlW25PO0XvFSDfYFut1YroXdAl2dda6RuPVj0UHg5lrQCmxetausFUm1vzIHmIa61omKS5-lmPmrlZjM0T9zn3eSVw4pp3V_9xaQbsYfmWElPVmOXZ0Mk8Fg3t_vKZ-ax_Dk7Zg4o7qZJT_Kq2-7wGOMpvncxvQQO4VEViNbWtB9CpdvbNwL17Tm29kYQ3IydEcXVq4mncqTAHopLQrBq2zlk0KDiiqjZQ8q7nJCq1-QuO8-x_25lhrSnj9k-U5D5kSP_MK3Y5TEZaJWuKT6KRODdL4CZuq2uKv6P9kwL3BjD5axJSA3hslb3NAXGlHeywkyUoTEuGpw_fmKmcFRMF3-q0aBDczKzVE6fxz0csOdpr5osYRwhcD3b3EAyYcDMg59YRyAzMvfnBUWdVRVrQWiYB4pezq256KEuT9lFikujHeHMtgMvGfTtPTiFwm-leC5PQ535OF5sapf_B5t_B9uJ3NTLSoof10kRCP1cZYeAC2pzKmXyIZcobNKSp4mWExLekEvkINZ-rXeCW9pKqPAWbj7BAMo64DMURp7Zkt3EEwiNmYaPpqPALQPadwgzf8g-ACa5N3aM3CJwu3Qc_vClUaFCNvY7SqBhNC6jEhT9NIL0_MyY5fbDWbi_cs9UU4b1AmjOqB-Eeb2dWeurFEIg_1VnRoE&reqid=r1S8L6lydXDHwOiL&type=CLICK&pos=1,1,-42%,Đã bán 5,dolotnu
Áo ngực không gọng mút mỏng ren phối dây Tshirt iBasic BRAW083,199.000₫,https://tka.tiki.vn/pixel/pixel?data=h7QdUru2LaRqSSzCPo2pug7qPCVaPe27Ns2QPoUwpBvCIhbI66raCWBBL_uglQC4chX9mdx329ALEZAcw5Ikd33QLTLZgoGwAGyP4y_Ln5h58QLtC6Ui77TQxzdRoxQOUYW3Nchr5aQt_fq64yxruIDf-zvKDf3J0dxtdQlkJWxj9ao4oWt2YEX6kyBQq2opxeAqBmiSHUeFFKdvGrC8j61HG7vYokoO2Kg881-aEwlkVOHnhHMJHxa5pDdVV9xyuqGDaZnzY-9PNmcqwhnSBF7A2H44xYjO8olHuIb8SpuC0Ik83XsOQQclBh-Aphl-uJqreTGo967tLVd8MuyawKCF4eB_EALVSzTi1iOkpummSUfgrK0CnV4Stn0NWLZMpecrqXmdjoqvdNPTuMU_yplcR0gdQoKL1aJB0DS_0udkQYrlax8ikWNY-DEz5AXS5eNkpwBaU0JZH0r-XYmykaGlfyccMzkZEm2FkTfenevADkOulUoYUWBzRYKXuLzScHvRW6uYnINpXuoqigt8k-sZ2h7e74Uxj9qY8TAxm31r6xEvmJZcOktWfDN06XGB4HjAnWmM4vqPIljS8Q0zXXlzJlwEkbH4w8kLxG3ZIYkGcofaSGX6qxdQaEf42LnP3a9b9CeM0yW-XG-uRJSTAJy3Hs_i7UZ2JbxR5EnPsu-zARqQzNCTug_ziah9pnarNH7XbyECIYcwB_VYvj3Co2_1jrmhF6XgvjVq7ClHRBtVJGdt4s7v9VuS45ldoFNw04L30cNo5FgwL68AbZAF6dbBr-zZqiuRfGEsYdn81rRS4w06WsDWG_9nQ_Uj4zTxMYfsAN89q7jg2Q_xsu1mAkEwuTamr5AXj93AzmQSmB7mljxuuEATYRkWlGwKnowy3NTpDpBU5r7OOVuy2L_KzMt9C39hJmpgJNPns-HmOnMf2w6tess6EAe2u8QRz5XlTr6kyR9EpvEQ2PDVHBJuB85a-IriBd7EXNTl8xfgTYlzBIu1yzQodUyKHi5WUd4IWoc0x_gmhHZfDr1pZ1z6sb8_9GPrWEAvoFMrPf9LiJDzSulT0IgOnlj1E10Q-n6FTbwLqqjud2pD&reqid=r1S8L6lydXDHwOiL&type=CLICK&pos=2,2,-75%,Đã bán 5,dolotnu
Áo ngực có gọng mút vừa T-Shirt smothie iBasic BRAW130,199.000₫,https://tka.tiki.vn/pixel/pixel?data=9lQ_B6szhTRg8U2CgW_U1OAozU8dE1i6iRJZm-IuXfAjUdaaYXfYFL1d57uTfyMGBWBgkm9WcmezlEhwjktZbfWxxwg3U50Si_O29GNo0osesIhvWtferfH858bTiRPtKye4BDht-OLVu4rV-RCkGJD6-OguYjcClNlTPIw-k03AXaXYIX4QxfsgzyYJtWOAfbDv7tWdwbaXiKHAAnU3WywHlwemLsoPmsVsDTqOUhe-8T0WuIRrmyXRVlx4X-w6IG71753HNdrgWrkI0SFW4UfXOi32ZJrkXK9s55_YH0k8C7Qq6IfAtBYN5VvtAM-B0kCw9XmriG1_FvBUlOnRJ_tV4DrCb1KBI0fUmLDSWpYizU81ZdzcwI5TJ2axZNU7OKF29e0InztBTiCPvkBs4BP6U3uXKee-NI-A74YCcA6cjPL-L847grQKIGzB90btJYw1dToVgkmZtXoHS2OrvzePguDdEzjOpcYuhJKldkQRRjh8ez8GnIKK0pbpjafcT8mrYUtZZB6RG-DZGeyN02vuTXeEPZSPug2H137EzuvGajNTZX4AJtqRKGzQtNmhQfzEWon1l3EeVrLgE6CvRxWWcctk8ot3d5X-O03T2OaJjBOXcPNk2Kn3bpo37gBD0RrbZ_VGvIDGHFoN2n7-OL6XQpI4Oq9IroWvwPebAXbES1X7VFbc7cA3HJ_gowe_pTAe0reWtIbXEGaZWdrQUCKioOyxjCamB5JkpcwWevJD4V9-yqDj0crmO1NwBiLtRHPFCOot2qkJe8FKHxOTK4XCRfSIkfgc1Adh5GO5PHjeLPppQoXRVd1kYdIgwn8pSHkKSiyZSzbcyTmeUbDkBCMGnY5YJ0SRTOsrtE5j_K7sdDHqvWnOkNoVF6SiLXiEcIes5na_CtHfKJ8cbUlF6g8w9CkwpC96OUHoPHXICu7kvuQrteBg2Xa0WHpb3TwN-sTcAFJ51bWwlAeNlhMD9GF3bS9ODWQIWioMWCiU7ciYtTwzGBMp9c2yC9PWjqCyZ7k5zKMUJXS_8sb6Urm9s0QqJ7UQHoyv8LbeQhblsBoQ9vD1YROc9zUrIy3YrxWzKA&reqid=r1S8L6lydXDHwOiL&type=CLICK&pos=3,3,-33%,Đã bán 86,dolotnu
Áo ngực mút mỏng không gọng iBasic VA029,219.000₫,https://tka.tiki.vn/pixel/pixel?data=JCfT2xudOLsbyWd66fElQEDXylDa5IRQj1iW3dmOvft896d4eePE6JwgzO4d-YvdETDkFDXgpDWteL7SVKIRi8A1RAd3pAPFso0ul_T7U3L-eKf6YwVrVjZ9ALFZLVzWNKc53j0xnESOvgiOH2PYodA0GxkdGlMkwguHBfoF4qSYJynz4mzWZdrpmzptIc-D5eoZCSLZiXd2XXPeH8ftVsaBJ_lHCP0h5WfsZWf0bsl3S2_NWDdxDykkgef1Hl6B8LO0MoYYVcsNzq2zOLpMub395o5dgPtGgm70Br_btPf3cGj52hFNxEamN3F9wnDOC4Ruy34hKMbobdPZhJ3qlnAQ4fQiLGBR7w4uGBs1vcpOIFrx1kbdzn5yYCXMb_IufEANQ34ILiiTtayUT5BO0oQXs_yUcA7XUA6RvcmZQUe3OxF3mxOKK0En6V1gmHqG3UP_JP9_I2mzn-1hYVTWnU0MLiiZwHPkhnSPkz3clqk1ZcEo0tJnt6H_0osKBV6oYryI8Xka0XPaM-q1PBBQ9M1byh0UdnathDiJQjx8ol_IIumHUpxQs6ahZ3Z4Gdo9Sho3oc2qooE9NEFl6oF_-guTJtHrsKfW9sKsO297mZSNSPq1qlSoGP_6lOlImuW7qMnEyQEKaJzZhP3_zUNu9qlHoy3QxKNP8okEu3BkxgtFf8YkT4l-AqVCloqpqqfPFUefekCDZxAd2smFEefSXL_zaw8vI9QkX0VBi8x6yRZCuLXnBr8VBV--GiXfRXjNq43kdygkizdyfEH2hEy9jUbFaTJtL76UxjQbdVBLIIE2na1A90La191Ws2bmLSHP9DY3vtx_k8GcioOHzscpikH8eQbP3kWnVQKy5xiW5DeEE_KHfpA7m-0V6i7t1XMBp7F3Uj80YbW0ij0TkcaDB3HtDyuMc8V8U1Ar0wFC_lsRj64p0ZNMtN4Msv04ZS-yV90Tl-uGFy9NOC1hYKsrFRAoOzVO4_aUaB7ZTXZ8Vo4Azjj1Lmy7PhYr-ZNzIA3ldvJuTgGzLYF2pCiRMM70I0naHKX8I1sZVUgl8_4H7mgeKF4&reqid=r1S8L6lydXDHwOiL&type=CLICK&pos=4,4,-8%,Đã bán 281,dolotnu
Áo ngực có gọng mút mỏng ren T- Shirt iBasic BRAW132,719.200₫,https://tka.tiki.vn/pixel/pixel?data=fo9ojpOV1hB60px8R-u4-zYnid8bQP4gUxDyMY46cCTMFJXeqSXrz5hhSLpeVJX2sZ4MZ75GBg5WTPPZaE5JG84HC0oDGHLjwYKX9U2ZUdLEocLMTFVJi330uazIo8vtoPntPz21lLyoYMy6blmyrv0t3di2_08eBkWJkMnl5HmvgJstKE0cdzVjTvyZlTPS4TudzvNdAiVNyJRj-T-3AUYnLQOK7BzRJ3qGeOHPAbeLyC2cFkRsB30k5a8EpaMsHav5A9mLzo55DyBlsqNm85S4xpmFu3JVIcQ8gZ6FISoGLdFn_ucgf0HkDlHcKVkXXp56U_g04ttGXK6eJPeE4V_gY9HFPZdQebg0BxLT9Xioel1W22t_MkFSwdVBF3XqwFZAhIkyqOYPKaGWbcDdLQoitoLbgIQcY50zk8pwhvAfpUYOt8Oe5LJrDTg65vi-jZDcrTrEPgZgRM-QydanUMgG_wm1xoo3gd27mhuC7n293Biai4jAbHiYGO4lH9SxxXLQsF7p9VBQQpbGl5TA_VvtCkFDTVYkEwDI-NzWaqomnuYiBtbEmvTnIT7mdeK-ncdHOaG6a__6myD-FzSyU0ZWmp_ZTbs8YtjMDEUx5zEC1H20jlf4WCjUDrARRYyb3AqfK915JO3FHRm832axC6J_DMZ4_Wpm5HHVbbGkGxDJI-TmTcuak1GWdMuP5nzk9NB3bfzuIuXieD6u9XREGm16ht1e_uPfP3-zZaVhmeoQywMIpOHbc36STceSzTSTlgQRolt7VFjaNGQXvwe9coQPZZPJEn8zuh4k_tTyVJuC9vFgkjNkZeg4XF2UNPirzIWSi7Kzw722mcJcMmWmPvoyNqcw7CnvvUuNHA_RjL6aKVTmi2AeDcjjKKWzjPZjObaA_lajl39BZKAu9AqwqsKjPo3FPm59T86VYZrTW_lZGJD4-lhlZ940eQd6gQ1HwNCjq9C7XkJfLsxyE5WP74sURokRfl3UmG0hxjUnYx3DfcgXMHQFObvB6uHyF7Sp9tJgXJfDA488J0qYibZKD83fdXPVpa5Z0eh2WChgaosviGF7PMb1d5bxDaNcpQ&reqid=r1S8L6lydXDHwOiL&type=CLICK&pos=5,5,-20%,Đã bán 11,dolotnu
"Dây áo ngực, áo lót trong suốt- Hàng Chính Hãng",20.240₫,https://tiki.vn/day-ao-nguc-ao-lot-trong-suot-hang-chinh-hang-p252131124.html?spid=252131126,6,-8%,Đã bán 761,dolotnu
BỘ 5 QUẦN LÓT LỤA LẠNH FABIC CẠP CAO KHÁNG KHUẨN KHÔNG LỘ VIỀN CAO CẤP thương hiệu BAW QLN16,189.000₫,https://tiki.vn/bo-5-quan-lot-lua-lanh-fabic-cap-cao-khang-khuan-khong-lo-vien-cao-cap-thuong-hieu-baw-qln16-p82700818.html?spid=82700822,7,-5%,Đã bán 1.6k,dolotnu
"Quần Lót Nữ, Bộ 5 Quần Lót Nữ Cotton Mềm Mịn, Quần Lót Nữ Kháng Khuẩn, Quần Lót Nữ Co Giãn Tốt Thương Hiệu Baw Mã QLN03000",129.000₫,https://tiki.vn/quan-lot-nu-bo-5-quan-lot-nu-cotton-mem-min-quan-lot-nu-khang-khuan-quan-lot-nu-co-gian-tot-thuong-hieu-baw-ma-qln03000-p111058227.html?spid=111058229,8,-31%,Đã bán 87,dolotnu
"Miếng Dán Ngực Silicon siêu chắc chắn ,tiện lợi cho phái đẹp - giao màu ngẫu nhiên - Hàng chính hãng",11.000₫,https://tiki.vn/mieng-dan-nguc-silicon-sieu-chac-chan-tien-loi-cho-phai-dep-giao-mau-ngau-nhien-hang-chinh-hang-p183058686.html?spid=183058689,9,-48%,Đã bán 1.3k,dolotnu
"Áo Lót Đúc Su Siêu Nâng Ngực Tạo Khe Quyến Rũ, Áo Lót Su Không Gọng Không Đường May Thương Hiệu BAW Mã AN36",83.000₫,https://tiki.vn/ao-lot-duc-su-sieu-nang-nguc-tao-khe-quyen-ru-ao-lot-su-khong-gong-khong-duong-may-thuong-hieu-baw-ma-an36-p97685241.html?spid=97685276,10,-41%,Đã bán 331,dolotnu
